number,street,unit,city,postcode,lon,lat
3138,CALIFORNIA ST,,BERKELEY,94703,-122.2766755,37.8504455
1528,WOOLSEY ST,,BERKELEY,94703,-122.2772215,37.850537
1526,WOOLSEY ST,,BERKELEY,94703,-122.2773785,37.850528
1527,FAIRVIEW ST,,BERKELEY,94703,-122.2771414,37.8501291
1543,FAIRVIEW ST,,BERKELEY,94703,-122.2764449,37.8501809
1531,FAIRVIEW ST,,BERKELEY,94703,-122.2769726,37.8501113
,FAIRVIEW ST,,BERKELEY,94703,-122.2767144,37.8501245
3135,SACRAMENTO ST,,BERKELEY,94702,-122.2779578,37.8502748
3155,SACRAMENTO ST,,BERKELEY,94702,-122.2778917,37.8499685
3139,SACRAMENTO ST,,BERKELEY,94702,-122.2779325,37.8501581
1535,FAIRVIEW ST,,BERKELEY,94703,-122.2768152,37.8501217
1515,FAIRVIEW ST,,BERKELEY,94703,-122.2776418,37.8500011
3131,SACRAMENTO ST,,BERKELEY,94702,-122.2780787,37.850445
1518,WOOLSEY ST,,BERKELEY,94703,-122.2779058,37.8504672
3134,KING ST,,BERKELEY,94703,-122.2742273,37.8507725
1600,WOOLSEY ST,,BERKELEY,94703,-122.2761329,37.8506377
3132,KING ST,,BERKELEY,94703,-122.2742387,37.8508801
1624,WOOLSEY ST,,BERKELEY,94703,-122.2751174,37.8507667
1630,WOOLSEY ST,,BERKELEY,94703,-122.2747753,37.8508141
1620,WOOLSEY ST,,BERKELEY,94703,-122.2754606,37.8507217
1623,FAIRVIEW ST,,BERKELEY,94703,-122.2752135,37.8503769
1641,FAIRVIEW ST,,BERKELEY,94703,-122.2743278,37.8504462
1637,FAIRVIEW ST,,BERKELEY,94703,-122.2745008,37.850438
1628,WOOLSEY ST,,BERKELEY,94703,-122.2749466,37.8507899
1614,WOOLSEY ST,,BERKELEY,94703,-122.275632,37.8507009
3139,CALIFORNIA ST,,BERKELEY,94703,-122.2760984,37.8503966
1603,FAIRVIEW ST,,BERKELEY,94703,-122.2759057,37.8502333
1611,FAIRVIEW ST,,BERKELEY,94703,-122.2757449,37.8503112
1615,FAIRVIEW ST,,BERKELEY,94703,-122.2755561,37.850334
1619,FAIRVIEW ST,,BERKELEY,94703,-122.2753854,37.8503571
1604,WOOLSEY ST,,BERKELEY,94703,-122.2759636,37.8506592
1610,WOOLSEY ST,,BERKELEY,94703,-122.2758055,37.8506788
1622,WOOLSEY ST,,BERKELEY,94703,-122.275289,37.8507452
3138,KING ST,,BERKELEY,94703,-122.2742154,37.8506501
1632,WOOLSEY ST,,BERKELEY,94703,-122.2746241,37.8508325
1636,WOOLSEY ST,,BERKELEY,94703,-122.2745029,37.8508541
3141,CALIFORNIA ST,,BERKELEY,94703,-122.2760591,37.8502135
3128,KING ST,,BERKELEY,94703,-122.2742498,37.8510019
1631,FAIRVIEW ST,,BERKELEY,94703,-122.2748706,37.8504219
3146,KING ST,,BERKELEY,94703,-122.2740623,37.8504801
1627,FAIRVIEW ST,,BERKELEY,94703,-122.2750421,37.8504008
1645,FAIRVIEW ST,,BERKELEY,94703,-122.2741957,37.850463
1635,FAIRVIEW ST,,BERKELEY,94703,-122.2746982,37.850444
3109,SACRAMENTO ST,,BERKELEY,94702,-122.2782383,37.851175
3110,CALIFORNIA ST,,BERKELEY,94703,-122.2767503,37.8512431
3121,SACRAMENTO ST,,BERKELEY,94703,-122.2782099,37.8509082
3116,CALIFORNIA ST,,BERKELEY,94703,-122.2767125,37.8510596
1511,WOOLSEY ST,,BERKELEY,94703,-122.278083,37.850925
3101,SACRAMENTO ST,,BERKELEY,94702,-122.2782778,37.8513591
1510,PRINCE ST,,BERKELEY,94703,-122.2781131,37.8513719
1516,PRINCE ST,,BERKELEY,94703,-122.2777351,37.851346
1534,PRINCE ST,,BERKELEY,94703,-122.2770526,37.8514363
1521,WOOLSEY ST,,BERKELEY,94703,-122.27756,37.8509933
1512,PRINCE ST,,BERKELEY,94703,-122.2779805,37.8513141
1514,PRINCE ST,,BERKELEY,94703,-122.2778743,37.8513295
1513,WOOLSEY ST,,BERKELEY,94703,-122.2779667,37.8509415
1515,WOOLSEY ST,,BERKELEY,94703,-122.277831,37.8509583
1517,WOOLSEY ST,,BERKELEY,94703,-122.2776854,37.8509759
1523,WOOLSEY ST,,BERKELEY,94703,-122.2774304,37.8510096
3114,CALIFORNIA ST,,BERKELEY,94703,-122.2767308,37.851153
1527,WOOLSEY ST,,BERKELEY,94703,-122.2773001,37.8510267
1529,WOOLSEY ST,,BERKELEY,94703,-122.2771323,37.8509643
1533,WOOLSEY ST,,BERKELEY,94703,-122.276979,37.85107
3118,CALIFORNIA ST,,BERKELEY,94703,-122.2766928,37.8509682
1540,PRINCE ST,,BERKELEY,94703,-122.2768835,37.8514591
3102,CALIFORNIA ST,,BERKELEY,94703,-122.2767137,37.8514809
1522,PRINCE ST,,BERKELEY,94703,-122.277566,37.8513688
1524,PRINCE ST,,BERKELEY,94703,-122.2773972,37.8513913
1530,PRINCE ST,,BERKELEY,94703,-122.2772245,37.851412
1402,PRINCE ST,,BERKELEY,94702,-122.2806132,37.8509291
1409,67TH ST,,BERKELEY,94702,-122.2803466,37.8508445
1431,67TH ST,,BERKELEY,94702,-122.2793917,37.8511257
1439,67TH ST,,BERKELEY,94702,-122.2791855,37.851171
1441,67TH ST,,BERKELEY,94702,-122.2790188,37.8512092
1403,67TH ST,,BERKELEY,94702,-122.2805729,37.8507954
1412,PRINCE ST,,BERKELEY,94702,-122.2803353,37.8509923
1417,67TH ST,,BERKELEY,94702,-122.2800389,37.8510397
1421,67TH ST,,BERKELEY,94702,-122.2798976,37.8510161
1411,67TH ST,,BERKELEY,94702,-122.2802297,37.8508713
1415,67TH ST,,BERKELEY,94702,-122.2801177,37.8508984
1416,PRINCE ST,,BERKELEY,94702,-122.2801636,37.8510285
1423,67TH ST,,BERKELEY,94702,-122.2797949,37.8510382
1425,67TH ST,,BERKELEY,94702,-122.2797129,37.8510556
1429,67TH ST,,BERKELEY,94702,-122.2795946,37.851081
1418,67TH ST,,BERKELEY,94702,-122.2797435,37.850617
1400,67TH ST,,BERKELEY,94702,-122.2805831,37.8504355
1449,66TH ST,,BERKELEY,94702,-122.2791609,37.8504603
1408,67TH ST,,BERKELEY,94702,-122.2802454,37.8505078
1412,67TH ST,,BERKELEY,94702,-122.2800777,37.850544
3136,SACRAMENTO ST,,BERKELEY,94702,-122.2787538,37.8505515
1436,67TH ST,,BERKELEY,94702,-122.2790713,37.8507167
3130,SACRAMENTO ST,,BERKELEY,94702,-122.278727,37.8507707
1430,67TH ST,,BERKELEY,94702,-122.2793328,37.8507084
3120,SACRAMENTO ST,,BERKELEY,94702,-122.278764,37.8508988
1409,66TH ST,,BERKELEY,94702,-122.2802944,37.8502149
1411,66TH ST,,BERKELEY,94702,-122.2801703,37.8502411
1413,66TH ST,,BERKELEY,94702,-122.2800435,37.8502685
1415,66TH ST,,BERKELEY,94702,-122.2799012,37.8502987
1419,66TH ST,,BERKELEY,94702,-122.2797296,37.850336
1424,67TH ST,,BERKELEY,94702,-122.2795783,37.8506563
1428,67TH ST,,BERKELEY,94702,-122.2794438,37.8506837
1432,67TH ST,,BERKELEY,94702,-122.2792247,37.8507351
1404,67TH ST,,BERKELEY,94702,-122.2804139,37.8504716
1453,66TH ST,,BERKELEY,94702,-122.2789954,37.8504999
1401,66TH ST,,BERKELEY,94702,-122.2805316,37.8501338
1440,67TH ST,,BERKELEY,94702,-122.2789209,37.8507963
1405,66TH ST,,BERKELEY,94702,-122.2803976,37.850146
1416,67TH ST,,BERKELEY,94702,-122.2799121,37.8505812
1425,66TH ST,,BERKELEY,94702,-122.2794237,37.8504038
1421,66TH ST,,BERKELEY,94702,-122.2795649,37.8503749
1431,66TH ST,,BERKELEY,94702,-122.279302,37.8504314
1441,FAIRVIEW ST,,BERKELEY,94702,-122.2787924,37.8497224
1441,FAIRVIEW ST,,BERKELEY,94702,-122.2787924,37.8497224
1443,FAIRVIEW ST,,BERKELEY,94702,-122.2787924,37.8497224
1444,66TH ST,,BERKELEY,94702,-122.2786673,37.8501093
3140,SACRAMENTO ST,,BERKELEY,94702,-122.2785493,37.8501374
1412,66TH ST,,BERKELEY,94702,-122.2795706,37.8499096
1401,FAIRVIEW ST,,BERKELEY,94702,-122.2799843,37.8495181
1403,FAIRVIEW ST,,BERKELEY,94702,-122.2798606,37.8495453
1404,66TH ST,,BERKELEY,94702,-122.279957,37.8498238
3144,SACRAMENTO ST,,BERKELEY,94702,-122.2785962,37.8498942
1400,66TH ST,,BERKELEY,94702,-122.2800816,37.8497964
1417,FAIRVIEW ST,,BERKELEY,94702,-122.279344,37.8496592
1413,FAIRVIEW ST,,BERKELEY,94702,-122.2794745,37.8496322
1405,FAIRVIEW ST,,BERKELEY,94702,-122.2797309,37.8495734
1411,FAIRVIEW ST,,BERKELEY,94702,-122.2796017,37.8496028
1423,FAIRVIEW ST,,BERKELEY,94702,-122.279082,37.8497185
1427,FAIRVIEW ST,,BERKELEY,94702,-122.2789556,37.8497461
1406,66TH ST,,BERKELEY,94702,-122.2798283,37.8498531
1410,66TH ST,,BERKELEY,94702,-122.279698,37.8498809
1414,66TH ST,,BERKELEY,94702,-122.2794389,37.8499373
1420,66TH ST,,BERKELEY,94702,-122.2793079,37.8499674
1434,66TH ST,,BERKELEY,94702,-122.2789087,37.8500552
1438,66TH ST,,BERKELEY,94702,-122.2787854,37.8500849
1422,66TH ST,,BERKELEY,94702,-122.2791767,37.8499962
1430,66TH ST,,BERKELEY,94702,-122.2790429,37.850026
1419,FAIRVIEW ST,,BERKELEY,94702,-122.2792137,37.8496894
1445,FAIRVIEW ST,,BERKELEY,94702,-122.2785554,37.8497557
3229,BOISE ST,,BERKELEY,94702,-122.2804631,37.8488293
1320,66TH ST,,BERKELEY,94702,-122.2817111,37.8494477
3210,BAKER ST,,BERKELEY,94702,-122.28035,37.8495335
1322,66TH ST,,BERKELEY,94702,-122.2815669,37.8494801
3231,IDAHO ST,,BERKELEY,94702,-122.2813311,37.8486281
1307,HARMON ST,,BERKELEY,94702,-122.2810584,37.8486147
3212,BAKER ST,,BERKELEY,94702,-122.2803155,37.8494348
3206,BOISE ST,,BERKELEY,94702,-122.281227,37.8494677
1326,66TH ST,,BERKELEY,94702,-122.2814591,37.8495563
1336,66TH ST,,BERKELEY,94702,-122.2812726,37.8495986
3218,BAKER ST,,BERKELEY,94702,-122.2802549,37.8492603
3217,BOISE ST,,BERKELEY,94702,-122.2806181,37.8492593
1305,HARMON ST,,BERKELEY,94702,-122.2813478,37.8485321
3208,BOISE ST,,BERKELEY,94702,-122.2812361,37.8493656
3225,BOISE ST,,BERKELEY,94702,-122.2805128,37.8489601
3220,BOISE ST,,BERKELEY,94702,-122.2810846,37.8489408
3211,BOISE ST,,BERKELEY,94702,-122.2806668,37.8493976
3227,BOISE ST,,BERKELEY,94702,-122.2804872,37.8488928
3232,BAKER ST,,BERKELEY,94702,-122.2801291,37.8489027
3225,IDAHO ST,,BERKELEY,94702,-122.2814158,37.8488706
3230,BAKER ST,,BERKELEY,94702,-122.2801589,37.8489929
3219,IDAHO ST,,BERKELEY,94702,-122.2814632,37.8490014
3223,BOISE ST,,BERKELEY,94702,-122.2805416,37.849041
3222,BAKER ST,,BERKELEY,94702,-122.2801948,37.849095
1350,66TH ST,,BERKELEY,94702,-122.2803418,37.8497462
1344,66TH ST,,BERKELEY,94702,-122.2807731,37.8496528
3201,BOISE ST,,BERKELEY,94702,-122.2808864,37.8496257
1309,HARMON ST,,BERKELEY,94702,-122.280901,37.8486799
3234,BAKER ST,,BERKELEY,94702,-122.2801113,37.8488494
3224,BOISE ST,,BERKELEY,94702,-122.2810496,37.8488428
3218,BOISE ST,,BERKELEY,94702,-122.2811342,37.8490753
3219,BOISE ST,,BERKELEY,94702,-122.2805751,37.8491387
3215,IDAHO ST,,BERKELEY,94702,-122.2815113,37.8491373
3214,BOISE ST,,BERKELEY,94702,-122.281172,37.8491867
3210,BOISE ST,,BERKELEY,94702,-122.2812028,37.8492765
3216,BAKER ST,,BERKELEY,94702,-122.2803716,37.8493282
3211,IDAHO ST,,BERKELEY,94702,-122.2815553,37.8492632
1348,66TH ST,,BERKELEY,94702,-122.2804918,37.8497137
3227,IDAHO ST,,BERKELEY,94702,-122.2813626,37.8487182
1399,HARMON ST,,BERKELEY,94702,-122.2801207,37.8487149
1321,HARMON ST,,BERKELEY,94702,-122.2804553,37.8486635
3228,BOISE ST,,BERKELEY,94702,-122.2810221,37.8487677
,BAKER ST,,BERKELEY,94703,-122.2800994,37.8488152
1346,66TH ST,,BERKELEY,94702,-122.2806305,37.8496842
1418,FAIRVIEW ST,,BERKELEY,94702,-122.2790052,37.8492458
1446,FAIRVIEW ST,,BERKELEY,94702,-122.2785688,37.8493413
1406,FAIRVIEW ST,,BERKELEY,94702,-122.2794977,37.8491481
1440,FAIRVIEW ST,,BERKELEY,94702,-122.2787304,37.8493039
1413,HARMON ST,,BERKELEY,94702,-122.2792934,37.8488844
1415,HARMON ST,,BERKELEY,94702,-122.2791709,37.8489027
1417,HARMON ST,,BERKELEY,94702,-122.2790443,37.8489249
1401,HARMON ST,,BERKELEY,94702,-122.2796567,37.8488357
1405,HARMON ST,,BERKELEY,94702,-122.279537,37.8488501
1409,HARMON ST,,BERKELEY,94702,-122.2794175,37.8488677
1419,HARMON ST,,BERKELEY,94702,-122.2789183,37.8489439
1421,HARMON ST,,BERKELEY,94702,-122.2787943,37.8489623
1425,HARMON ST,,BERKELEY,94702,-122.2786679,37.8489783
1429,HARMON ST,,BERKELEY,94702,-122.2785594,37.8490717
1408,FAIRVIEW ST,,BERKELEY,94702,-122.2793751,37.8491722
3200,SACRAMENTO ST,,BERKELEY,94702,-122.2784075,37.8493776
3210,SACRAMENTO ST,,BERKELEY,94702,-122.2783761,37.8491044
3220,SACRAMENTO ST,,BERKELEY,94702,-122.2783382,37.848937
1400,FAIRVIEW ST,,BERKELEY,94702,-122.2797321,37.8491037
1402,FAIRVIEW ST,,BERKELEY,94702,-122.2796164,37.8491257
,SACRAMENTO ST,,BERKELEY,94702,-122.2780734,37.8491324
1410,FAIRVIEW ST,,BERKELEY,94702,-122.2792557,37.8491981
1414,FAIRVIEW ST,,BERKELEY,94702,-122.2791311,37.8492212
1422,FAIRVIEW ST,,BERKELEY,94702,-122.2788796,37.8492697
1522,FAIRVIEW ST,,BERKELEY,94703,-122.2771938,37.8495291
1521,HARMON ST,,BERKELEY,94703,-122.2772985,37.8491887
1529,HARMON ST,,BERKELEY,94703,-122.2767895,37.8492545
1520,FAIRVIEW ST,,BERKELEY,94703,-122.2771938,37.8495291
1520,FAIRVIEW ST,,BERKELEY,94703,-122.2771938,37.8495291
1522,FAIRVIEW ST,,BERKELEY,94703,-122.2771938,37.8495291
1522,FAIRVIEW ST,,BERKELEY,94703,-122.2771938,37.8495291
1519,HARMON ST,,BERKELEY,94703,-122.2772985,37.8491887
1521,HARMON ST,,BERKELEY,94703,-122.2772985,37.8491887
1517,HARMON ST,,BERKELEY,94703,-122.2772985,37.8491887
1529,HARMON ST,,BERKELEY,94703,-122.2767895,37.8492545
1531,HARMON ST,,BERKELEY,94703,-122.2767895,37.8492545
3212,CALIFORNIA ST,,BERKELEY,94703,-122.2762947,37.8494459
1508,FAIRVIEW ST,,BERKELEY,94703,-122.2777202,37.8495973
1514,FAIRVIEW ST,,BERKELEY,94703,-122.2775614,37.8495941
1518,FAIRVIEW ST,,BERKELEY,94703,-122.2773758,37.8495564
3217,SACRAMENTO ST,,BERKELEY,94702,-122.2778107,37.8492423
1511,HARMON ST,,BERKELEY,94703,-122.2776185,37.8490783
1515,HARMON ST,,BERKELEY,94703,-122.2774725,37.8491665
1523,HARMON ST,,BERKELEY,94703,-122.2771293,37.8492099
1500,FAIRVIEW ST,,BERKELEY,94703,-122.2778796,37.8495803
3219,SACRAMENTO ST,,BERKELEY,94702,-122.2777699,37.8490593
1525,HARMON ST,,BERKELEY,94703,-122.2769604,37.8492335
3207,SACRAMENTO ST,,BERKELEY,94702,-122.2777813,37.8494466
1530,FAIRVIEW ST,,BERKELEY,94703,-122.2768752,37.8496605
1534,FAIRVIEW ST,,BERKELEY,94703,-122.2766886,37.8496455
3214,CALIFORNIA ST,,BERKELEY,94703,-122.2762698,37.8493238
3216,CALIFORNIA ST,,BERKELEY,94703,-122.2762431,37.8492019
1533,HARMON ST,,BERKELEY,94703,-122.2766127,37.8492772
1537,HARMON ST,,BERKELEY,94703,-122.2764405,37.8493111
3211,SACRAMENTO ST,,BERKELEY,94702,-122.2777605,37.8493521
1526,FAIRVIEW ST,,BERKELEY,94703,-122.2770337,37.8495899
3200,CALIFORNIA ST,,BERKELEY,94703,-122.2764267,37.8496799
1629,HARMON ST,,BERKELEY,94703,-122.2746887,37.8495205
1619,HARMON ST,,BERKELEY,94703,-122.2751987,37.8494394
1627,HARMON ST,,BERKELEY,94703,-122.2746887,37.8495205
1629,HARMON ST,,BERKELEY,94703,-122.2746887,37.8495205
1629,HARMON ST,,BERKELEY,94703,-122.2746887,37.8495205
1619,HARMON ST,,BERKELEY,94703,-122.2751987,37.8494394
1619,HARMON ST,,BERKELEY,94703,-122.2751987,37.8494394
1625,HARMON ST,,BERKELEY,94703,-122.2748583,37.849499
1641,HARMON ST,,BERKELEY,94703,-122.2742128,37.8495617
1633,HARMON ST,,BERKELEY,94703,-122.2745181,37.8495428
3211,CALIFORNIA ST,,BERKELEY,94703,-122.2758292,37.8495045
1615,HARMON ST,,BERKELEY,94703,-122.2753717,37.8494277
1637,HARMON ST,,BERKELEY,94703,-122.2743728,37.8495499
1645,HARMON ST,,BERKELEY,94703,-122.2740081,37.8495878
1640,FAIRVIEW ST,,BERKELEY,94703,-122.2742799,37.8499567
1628,FAIRVIEW ST,,BERKELEY,94703,-122.2749347,37.8498661
1623,HARMON ST,,BERKELEY,94703,-122.2750292,37.8494765
3205,CALIFORNIA ST,,BERKELEY,94703,-122.2757666,37.8496379
1600,FAIRVIEW ST,,BERKELEY,94703,-122.2759342,37.849804
1608,FAIRVIEW ST,,BERKELEY,94703,-122.2757549,37.849828
1610,FAIRVIEW ST,,BERKELEY,94703,-122.2756251,37.8498444
1616,FAIRVIEW ST,,BERKELEY,94703,-122.2754581,37.8498528
1618,FAIRVIEW ST,,BERKELEY,94703,-122.2752782,37.8498249
3206,KING ST,,BERKELEY,94703,-122.274076,37.8499724
1622,FAIRVIEW ST,,BERKELEY,94703,-122.2751059,37.8498446
1611,HARMON ST,,BERKELEY,94703,-122.2755295,37.849327
1601,HARMON ST,,BERKELEY,94703,-122.2758526,37.8492548
1605,HARMON ST,,BERKELEY,94703,-122.2756835,37.8492759
3215,CALIFORNIA ST,,BERKELEY,94703,-122.2758729,37.8493873
3210,KING ST,,BERKELEY,94703,-122.2741297,37.8497755
3208,KING ST,,BERKELEY,94703,-122.2741012,37.8498558
1630,FAIRVIEW ST,,BERKELEY,94703,-122.274765,37.8498864
1634,FAIRVIEW ST,,BERKELEY,94703,-122.2746211,37.8499052
1636,FAIRVIEW ST,,BERKELEY,94703,-122.2745097,37.8499187
1638,FAIRVIEW ST,,BERKELEY,94703,-122.2744107,37.8499786
3200,KING ST,,BERKELEY,94703,-122.2740885,37.8500978
3219,KING ST,,BERKELEY,94703,-122.2734886,37.8496718
3218,ELLIS ST,,BERKELEY,94703,-122.2730661,37.8495982
3216,ELLIS ST,,BERKELEY,94703,-122.2730748,37.8496973
3211,KING ST,,BERKELEY,94703,-122.2735115,37.8499022
3206,ELLIS ST,,BERKELEY,94703,-122.2731019,37.8499414
3207,KING ST,,BERKELEY,94703,-122.2736597,37.8499968
3208,ELLIS ST,,BERKELEY,94703,-122.2730881,37.849808
1701,HARMON ST,,BERKELEY,94703,-122.2734762,37.8495556
3215,KING ST,,BERKELEY,94703,-122.273498,37.849772
3204,ELLIS ST,,BERKELEY,94703,-122.2731124,37.8500397
3202,ELLIS ST,,BERKELEY,94703,-122.273123,37.8501419
1714,FAIRVIEW ST,,BERKELEY,94703,-122.2731314,37.8502389
1706,FAIRVIEW ST,,BERKELEY,94703,-122.2735342,37.8501432
1710,FAIRVIEW ST,,BERKELEY,94703,-122.2733926,37.8501169
1702,FAIRVIEW ST,,BERKELEY,94703,-122.2736742,37.8501329
1710,HARMON ST,,BERKELEY,94703,-122.2731424,37.8493054
3226,ELLIS ST,,BERKELEY,94703,-122.2729375,37.8493327
3230,ELLIS ST,,BERKELEY,94703,-122.2730234,37.8492026
1717,ALCATRAZ AVE,,BERKELEY,94703,-122.2730742,37.8487294
3244,ELLIS ST,,BERKELEY,94703,-122.2728693,37.8487566
1708,HARMON ST,,BERKELEY,94703,-122.2732083,37.8489967
1710,HARMON ST,,BERKELEY,94703,-122.2731424,37.8493054
3226,ELLIS ST,,BERKELEY,94703,-122.2729375,37.8493327
3230,ELLIS ST,,BERKELEY,94703,-122.2730234,37.8492026
1717,ALCATRAZ AVE,,BERKELEY,94703,-122.2730742,37.8487294
3244,ELLIS ST,,BERKELEY,94703,-122.2728693,37.8487566
1708,HARMON ST,,BERKELEY,94703,-122.2732083,37.8489967
,ADELINE ST,,BERKELEY,94703,-122.2712626,37.8481241
3317,KING ST,,BERKELEY,94703,-122.2732537,37.8477526
,ADELINE ST,,BERKELEY,94703,-122.2722855,37.847958
3334,ADELINE ST,,BERKELEY,94703,-122.2721829,37.8478501
3311,KING ST,,BERKELEY,94703,-122.2732913,37.847934
1705,63RD ST,,BERKELEY,94703,-122.2731173,37.8479456
1707,63RD ST,,BERKELEY,94703,-122.2729329,37.8478914
1715,63RD ST,,BERKELEY,94703,-122.2727627,37.8479152
1719,63RD ST,,BERKELEY,94703,-122.2725904,37.8479373
3309,KING ST,,BERKELEY,94703,-122.2732323,37.8480798
1734,ALCATRAZ AVE,,BERKELEY,94703,-122.2724885,37.8483269
1742,ALCATRAZ AVE,,BERKELEY,94703,-122.2723192,37.8483497
1744,ALCATRAZ AVE,,BERKELEY,94703,-122.2721851,37.8484396
1750,ALCATRAZ AVE,,BERKELEY,94703,-122.2720888,37.8485344
3300,ADELINE ST,,BERKELEY,94703,-122.2720023,37.8484396
3330,ADELINE ST,,BERKELEY,94703,-122.2721881,37.8481052
3301,KING ST,,BERKELEY,94703,-122.2732688,37.8482654
1728,ALCATRAZ AVE,,BERKELEY,94703,-122.2728342,37.8482878
1818,HARMON ST,1,BERKELEY,94703,-122.2719502,37.8493383
1818,HARMON ST,2,BERKELEY,94703,-122.2719502,37.8493383
1818,HARMON ST,3,BERKELEY,94703,-122.2719502,37.8493383
1743,ALCATRAZ AVE,,BERKELEY,94703,-122.2724564,37.8488114
1804,HARMON ST,,BERKELEY,94703,-122.2722707,37.8494168
3237,ELLIS ST,,BERKELEY,94703,-122.2723851,37.84908
3278,ADELINE ST,,BERKELEY,94703,-122.2719026,37.8491054
,ELLIS ST,,BERKELEY,94703,-122.2723715,37.8489776
3280,ADELINE ST,,BERKELEY,94703,-122.2719137,37.8490036
3233,ELLIS ST,,BERKELEY,94703,-122.2723994,37.8492013
3250,ADELINE ST,,BERKELEY,94703,-122.2716532,37.849495
3264,ADELINE ST,,BERKELEY,94703,-122.2717281,37.8492329
3231,ELLIS ST,,BERKELEY,94703,-122.2724088,37.8492919
3225,ELLIS ST,,BERKELEY,94703,-122.2724745,37.8493911
1818,HARMON ST,,BERKELEY,94703,-122.2719502,37.8493383
3258,ADELINE ST,,BERKELEY,94703,-122.2715757,37.849425
1808,HARMON ST,,BERKELEY,94703,-122.2721256,37.8493189
1759,ALCATRAZ AVE,,BERKELEY,94703,-122.2723034,37.8488327
1763,ALCATRAZ AVE,,BERKELEY,94703,-122.2721988,37.8488329
3286,ADELINE ST,,BERKELEY,94703,-122.2719317,37.848859
1802,FAIRVIEW ST,,BERKELEY,94703,-122.2725582,37.8502362
3220,ADELINE ST,,BERKELEY,94703,-122.271374,37.8501983
3223,ELLIS ST,,BERKELEY,94703,-122.2724493,37.8496919
3240,ADELINE ST,,BERKELEY,94703,-122.2715103,37.8497897
1829,HARMON ST,,BERKELEY,94703,-122.2718798,37.8498505
1826,FAIRVIEW ST,,BERKELEY,94703,-122.2716246,37.8503835
3200,ADELINE ST,,BERKELEY,94703,-122.2713438,37.8504173
3228,ADELINE ST,,BERKELEY,94703,-122.2714821,37.8499759
1823,HARMON ST,,BERKELEY,94703,-122.2721684,37.8498223
1825,HARMON ST,,BERKELEY,94703,-122.27202,37.8498786
3236,ADELINE ST,,BERKELEY,94703,-122.2714965,37.849874
1810,FAIRVIEW ST,,BERKELEY,94703,-122.272351,37.8502617
1812,FAIRVIEW ST,,BERKELEY,94703,-122.2722023,37.8502669
3221,ELLIS ST,,BERKELEY,94703,-122.2724598,37.8497948
3219,ELLIS ST,,BERKELEY,94703,-122.2724698,37.8498969
1835,HARMON ST,,BERKELEY,94703,-122.2717404,37.849854
3207,ELLIS ST,,BERKELEY,94703,-122.2724354,37.8500276
3212,ADELINE ST,,BERKELEY,94703,-122.2713629,37.8502785
1816,FAIRVIEW ST,,BERKELEY,94703,-122.2720166,37.8502564
1820,FAIRVIEW ST,,BERKELEY,94703,-122.2718668,37.8502748
3222,ADELINE ST,,BERKELEY,94703,-122.2716732,37.8502268
1930,FAIRVIEW ST,,BERKELEY,94703,-122.2691229,37.8507516
6521,DOVER ST,,BERKELEY,94609,-122.2689882,37.8503303
1905,HARMON ST,,BERKELEY,94703,-122.2695944,37.8500586
1889,HARMON ST,,BERKELEY,94703,-122.2700202,37.8500829
,FAIRVIEW ST,,BERKELEY,94703,-122.2695644,37.850457
1922,FAIRVIEW ST,,BERKELEY,94703,-122.2695304,37.8506054
1924,FAIRVIEW ST,,BERKELEY,94703,-122.2693678,37.8505021
1926,FAIRVIEW ST,,BERKELEY,94703,-122.269257,37.8506964
1907,HARMON ST,,BERKELEY,94703,-122.2694779,37.8500744
1899,HARMON ST,,BERKELEY,94703,-122.2698546,37.8500336
1909,HARMON ST,,BERKELEY,94703,-122.2693799,37.8500875
3217,ADELINE ST,,BERKELEY,94703,-122.2705311,37.8500483
3205,ADELINE ST,,BERKELEY,94703,-122.2702117,37.8504714
6531,DOVER ST,,BERKELEY,94609,-122.2690207,37.8505118
1932,FAIRVIEW ST,,BERKELEY,94703,-122.2690005,37.8507926
1934,FAIRVIEW ST,,BERKELEY,94703,-122.2688772,37.8508226
3209,ADELINE ST,,BERKELEY,94703,-122.2702208,37.8503624
1883,HARMON ST,,BERKELEY,94703,-122.2703459,37.8500549
1885,HARMON ST,,BERKELEY,94703,-122.2701749,37.8500747
1901,HARMON ST,,BERKELEY,94703,-122.2697249,37.8500425
1911,HARMON ST,,BERKELEY,94703,-122.2692736,37.8501001
1915,HARMON ST,,BERKELEY,94703,-122.2691575,37.8501156
3215,ADELINE ST,,BERKELEY,94703,-122.2702337,37.8502393
6525,DOVER ST,,BERKELEY,94609,-122.2690035,37.8504204
1925,HARMON ST,,BERKELEY,94703,-122.2687655,37.8501709
3225,ADELINE ST,,BERKELEY,94703,-122.2705464,37.8498784
1917,HARMON ST,,BERKELEY,94703,-122.2690358,37.8501325
1921,HARMON ST,,BERKELEY,94703,-122.2689036,37.850151
6535,DOVER ST,,BERKELEY,94609,-122.268966,37.8506129
3201,ADELINE ST,,BERKELEY,94703,-122.2702014,37.850599
1908,FAIRVIEW ST,,BERKELEY,94703,-122.2699413,37.8506178
1912,FAIRVIEW ST,,BERKELEY,94703,-122.2697913,37.8505751
1937,ALCATRAZ AVE,,BERKELEY,94703,-122.2686021,37.8493814
1924,HARMON ST,,BERKELEY,94703,-122.2686673,37.849707
1906,HARMON ST,,BERKELEY,94703,-122.2694879,37.849597
1908,HARMON ST,,BERKELEY,94703,-122.269351,37.8496162
